Datetime,Tweet Id,Username,Text
2020-07-26 02:48:33+00:00,1287218218034233351,GerbSims,2020 has been heartbreaking. I've been privileged enough to be unscathed thus far. Until I found out that @tacobell is getting rid of potatoes. I don't want plant-based meat at every fast food place. I want potatoes at every fast food place.
2020-07-26 02:14:03+00:00,1287209538941321217,Its_Baku,"So if all the food in the monster world technically is like, vegan/plant based, does that mean that Monsters would refuse to eat meat? 

I mean, it's understandable but a little odd."
2020-07-26 02:06:19+00:00,1287207590510727173,TheShaneClark,Those patties that are half meat and half plant based; who the fuck are those for?
2020-07-26 01:53:34+00:00,1287204383026020353,lhannah711,On this no meat journey! It actually not that bad !!! Veggie only or plant based meats!!! Made a nacho with it and baby listen you couldn’t tell the difference 😋
2020-07-26 01:29:26+00:00,1287198307777785856,HaneySociology,I don’t say much about this because people hate it when you talk about it... But I’m pretty stoked that it’s been exactly one year since I decided to eschew meat 🥩 in favour of a plant-based diet.  🥬  🍅  🥒 No regrets and no plans to ever go back.
2020-07-25 23:47:14+00:00,1287172587668242438,kaleighzeigler,"Ppl would rather eat lab-grown meat than just eat a plant-based diet....,. wow"
2020-07-25 23:19:44+00:00,1287165670564782080,jeffswystun,"My wife bought me 50 percent plant based and 50 percent meat burgers. Like Frankenstein and Jurassic Park, they are an abomination."
2020-07-25 22:49:56+00:00,1287158170020962304,mnervia11,Logic of a vegetarian with IBS: well I got the impossible plant based meat on my burrito bowl so obviously I can get queso and jalepenos on it...
2020-07-25 22:30:28+00:00,1287153271870754816,dgk_theflutist,"Y’all might scream blasphemy when I say this, but plant-based chicken nuggest are FAR superior to the actual meat."
2020-07-25 21:49:00+00:00,1287142837012664320,tiffinyhaswords,"alright, i have fixef most of my gut issues by quitting all dairy + almost all meat (im 85% veg) but now my ENERGY is the next focus.

plant-based folks who run: what do you love eating for energy?"
2020-07-25 19:55:57+00:00,1287114387204038656,FennecWF,"""Our plant based burgers taste exactly like meat!""

FUCK NO IT DOESN'T
YOU ARE WRONG
IT TASTES LIKE LIES"
2020-07-25 18:14:31+00:00,1287088857352032256,DesertHawk87,"GREEN NEW DEAL 
Power bill up 3 fold 
Gas 10.00 a gal
Natural gas Shut down
Oil fields/refinery’s  shut down 
Real meat will be substituted with plant based ingredients 
Already in stores they are preparing America for the down fall. Vote Republican Vote President Trump 2020"
2020-07-25 18:11:02+00:00,1287087982902743042,mischasmom,I made burgers for the kid to grill out tonight with spices and plant based meatless meat and I’ve washed my hands 80 times but this smell 😝
2020-07-25 17:35:40+00:00,1287079080425410571,HannahHileman,theres a 3-D printing meat company who just put out their first plant-based product
2020-07-25 16:01:14+00:00,1287055316723683330,breeerenay,"When I first started transitioning to this plant based lifestyle, cheese was so hard for me to give up. Now the smell of cheese &amp; meat makes my stomach turn"
2020-07-25 15:52:38+00:00,1287053154098597889,KhuzwayoC,I'm trying so hard to be plant based but my family cooks meat everyday and the smell kills me every time. 😥
2020-07-25 12:01:51+00:00,1286995074094641153,CraftscapeComix,"I started buying plant based ""meat"" instead of ground beef, when my son decided to not eat veggies anymore. I like it in most of its forms, except when sausage is made from it.
It's too dry to be turned into sausage."
2020-07-25 11:56:22+00:00,1286993693266804736,cinna_BONS,WAWA HAS PLANT BASED MEAT OPTIONS NOW!!!!! I AM ESTATIC!!!
2020-07-25 06:07:45+00:00,1286905962524291073,sovaRaven,Wawa has plant-based 'meat' options now :D
2020-07-25 05:47:22+00:00,1286900831724371968,StrongholdMag,"""Plant-based meat"" is an oxymoron."
2020-07-25 04:26:03+00:00,1286880367350370305,hippiewholovesm,I began a diet of plant based foods. Today is the first day in my whole life since I’ve had teeth that I didn’t eat meat nor dairy. 💪
2020-07-25 04:10:31+00:00,1286876459697610755,mazzy_starfox,Plant based meat alternatives are so good at emulating meat that my farts stink like shit
2020-07-25 02:31:26+00:00,1286851522928623617,parislorenn,"Kinda blessed that the day after I decide I’m gonna seriously reduce my meat consumption / probably cut meat  out entirely, I find out that Nandos has plant based protein options 😍"
2020-07-25 02:05:03+00:00,1286844882531672064,sasuteff,Think plant based... not fake meat
2020-07-24 23:34:34+00:00,1286807015323557889,_Dawkinsss,I just order a pizza with plant based “meat” on it. Let’s see what it’s hitting for.
2020-07-24 23:31:57+00:00,1286806354158526464,Salman_Strange,I'm thinking of starting a plant based diet. The veggies will be a base with meat on top.
2020-07-24 21:30:02+00:00,1286775675047862279,magic_possum,"I actually feel I’m becoming one of the Plant Based Mafia.
I don’t mind people eating meat, it’s called choice. When they start dissing veggies or vegans then I feel they are fair game.
Don’t comment on my life choices and I’ll not comment in yours. Simple."
2020-07-24 20:07:05+00:00,1286754797660626944,tainathagod,yo my stomach does NOT fuck with the meat substitutes 😭 like i really gotta eat a raw plant based diet 😢
2020-07-24 19:53:22+00:00,1286751345869979651,Mr_Mathe,"one thing I can’t do is plant based, i’ll rather no meat and be vegetarian that eat something that looks and “tastes” like “meat” but isn’t 😅 I refuse"
2020-07-24 19:44:43+00:00,1286749170414448640,JuliaPatereau,I honestly hate how meat-eaters just automatically assume that anything plant-based is gonna taste bad 🤦🏼‍♀️
2020-07-24 17:32:07+00:00,1286715800829779969,munchydaplug,"My 🇭🇹 mom’s new relationship w food:

No sugar — sweets or juices 

No fried foods

No red meat 

Low Carb — no pasta, rice, white bread (except wheat bread)

Moderation — stewed chicken, turkey, &amp; fish 

More plant-based meals"
2020-07-24 17:09:29+00:00,1286710105636036608,violentbreedx,those weird “plant based/ meat” hybrid products are ridiculous to me. are we children? do we really need to sneak plants into our food in order to eat enough veggies? it’s strange.
2020-07-24 16:29:24+00:00,1286700016292237312,briuhtaylur,Vegans/veggies who berate other veggies/vegans for eating plant based meat are weirdos n I think they should shut up.. like at the end of the day.. it isn’t meat and it tastes nice plssssss shut up I actually beg
2020-07-24 16:28:04+00:00,1286699682060800000,Jean__Taylor,"Breaking News!!! @Starbucks has a breakfast sandwich with plant based “meat”!!!! 

Thank y’all so much 😭😭😭😭. 

Signed,
Someone that orders all breakfast sandwiches without meat"
2020-07-24 15:56:58+00:00,1286691853623087110,Mom2Dragons,Over the past year I've switched 80% of my families red meat to either white meat or plant based proteins and no one has noticed or cared or missed it. I wonder if I stop cooking altogether they'll notice? #parentinginapandemic #eatlessmeat
2020-07-24 15:46:26+00:00,1286689202558717952,FeyiCarter,I’m going plant-based next week. I’m scared of accidentally eating meat 😭
2020-07-24 14:47:44+00:00,1286674431926915079,shutupdeezy,Slowly switching the guys I hang out with to plant based meat 🌱 #futurefood
2020-07-24 13:13:59+00:00,1286650837457133569,giblinsp,"Interesting
Plant-Based/ Vegan Diet - no animals. 
Lacto-Vegetarian: Consumes dairy, avoids fish, eggs &amp; meat. 
Ovo-Vegetarian: Consumes eggs &amp; avoids dairy, fish &amp; meat. 
Pescatarian: Consumes fish, seafood &amp; sometimes eggs &amp; dairy, avoids meat
Semi-vegetarian/ Flexitarian: Me"
2020-07-24 11:50:13+00:00,1286629758906892288,katelallyx,These plant based versions of meat products that taste THE EXACT SAME blow my tiny little mind you know. It's sorcery.
2020-07-24 10:32:55+00:00,1286610305246625793,Guljahon11,"to connect back with myself with my surroundings meditation became essential part of my life, i fell asleep to the sound of flute- i gave up on a lot of things, food, meat. I started to know my body learn ab plant-based diet etc.."
2020-07-24 07:25:39+00:00,1286563178550185984,ItBeMeMrButts,"PLANT-BASED MEAT ALTERNATIVES. 30 YEARS FROM NOW, NEXT BEST THING. INVEST ON THEM NOW

also cause like, it's more environmentally friendly and all that"
2020-07-24 06:00:06+00:00,1286541650630553600,phi9music,"I spent about 8 years eating plant based because I found meat repulsive and inedible — what I realized after several plant medicine ceremonies is that I was disconnected from the spiritual communion that is synonymous with consuming animals.

Prayer, gratitude and reverence"
2020-07-24 05:37:48+00:00,1286536037557100544,lexarosee,My Hispanic household was built different. My mom made albóndigas with plant based meat balls.
2020-07-24 05:25:49+00:00,1286533021353545730,gracemouringg,"The fact that criminal minds has so many episodes centered around cannibalism taught me that anyone could be feeding you human meat at anytime and you would have no idea, in this essay I will explain the benefits of a plant based d—"
2020-07-24 04:51:02+00:00,1286524268109496322,MercuryyRisingg,After I get done eating all the meat that I have in my refrigerator right now I’m going 100% plant based! I’ve already been eating these plant based hamburger patties and they’re literally so damn good! I just need hella recipes honestly
2020-07-24 02:53:56+00:00,1286494797625061376,Chartreussee,I’m thinking about going plant based . I’ve done it for a month but my body feels so good when I just eat food without meat .
2020-07-24 02:51:41+00:00,1286494230949564416,SecondSunn,I was this close to eating a piece of meat and ruining my plant based mojo smh busy stealing meat from the pot😭 old habits mwandi
2020-07-24 01:38:16+00:00,1286475758106374145,heyfortunae,"I’m not fully plant-based due to restrictions tbh, but I do minimise on eating meat whenever possible

also with friends and family, I’d always try to make things easier by eating whatever the majority would eat (but I’d prepare meds in case my ibs act up)"
2020-07-24 01:21:36+00:00,1286471562762178561,Yeruvaka99,"#Bollywood couple #Genelia and #RiteishDeshmukh have launched their latest business venture, #ImagineMeat, focused on plant-based meat products"
2020-07-24 00:40:53+00:00,1286461315926487041,SarahDACtYL1026,Every single plant based meat replacement I’ve tried lately has been so fucking on 👏🏻point👏🏻 I’m so excited about it
2020-07-24 00:29:45+00:00,1286458514450386944,jeoncousins,"i didn't put all those hours into researching vegan and cruelty-free beauty and skincare products every time i go shopping and literally write articles about veganism and converted several meat-eaters for vegans to then call me ""plant-based"" due to technicalities 😭"
2020-07-23 23:42:51+00:00,1286446709032095745,____ase____,Farmers and ppl who couldn’t “afford” meat were seen as poor but whole time the best diet to have is a plant and fruit based diet. Not no fat ass roasted pig and steaks.
2020-07-23 23:33:00+00:00,1286444231918329858,gotmoxie2,If you let the govt tell you to wear a mask for your health.  Guess you’ll show up for mandatory morning exercises &amp; a plant based fake meat diet? What about mandatory vaccines &amp; drug tests? Gonna be 1st to get in the cattle cars &amp; gas chambers? Don’t tell it hasn’t happened b4.
